column_name,field_id,field_id_base,family,analysis_tier,confirmatory_role,panel,modality,metric,region,source,effect_allele,other_allele,model,contrast,n,beta,se,stat,p,vcov_type,status,raw_p,minus_log10_raw_p,n_tests_in_family,raw_p_rank_within_family,raw_p_lt_0_05,raw_p_lt_0_01,raw_p_lt_0_001
dMRI_TBSS_RD_splenium_of_corpus_callosum,,25060.0,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,dMRI_TBSS,RD,splenium of corpus callosum,derived,A,G,additive_dosage,per_A_allele,32534,-0.011635212248799683,0.007156848396958176,-1.6257452447567444,0.10401371574620849,nonrobust,ok,0.10401371574620849,0.9829093887768102,510,50.0,False,False,False
dMRI_TBSS_RD_splenium_of_corpus_callosum,,25060.0,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,dMRI_TBSS,RD,splenium of corpus callosum,derived,A,G,additive_dosage,per_A_allele,32534,-0.011635212248799683,0.007245031400443888,-1.605957463219113,0.10828325638126121,HC3,ok,0.10828325638126121,0.965438692251849,510,54.0,False,False,False
dMRI_TBSS_RD_corticospinal_tract_left,,25063.0,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,dMRI_TBSS,RD,corticospinal tract (left),derived,A,G,additive_dosage,per_A_allele,32557,-0.011360138714939598,0.0075382554855915815,-1.5069983680777417,0.13182094744954687,nonrobust,ok,0.13182094744954687,0.8800155712375591,510,64.0,False,False,False
dMRI_TBSS_RD_corticospinal_tract_left,,25063.0,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,dMRI_TBSS,RD,corticospinal tract (left),derived,A,G,additive_dosage,per_A_allele,32557,-0.011360138714939598,0.007598324416635534,-1.4950847176343331,0.13489233376504156,HC3,ok,0.13489233376504156,0.870012731559722,510,66.0,False,False,False
dMRI_TBSS_RD_cerebral_peduncle_right,,25070.0,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,dMRI_TBSS,RD,cerebral peduncle (right),derived,A,G,additive_dosage,per_A_allele,32557,-0.010251133976995654,0.006944518102517576,-1.4761476355399432,0.13991410367845689,nonrobust,ok,0.13991410367845689,0.8541385053723392,510,70.0,False,False,False
dMRI_TBSS_RD_cerebral_peduncle_right,,25070.0,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,dMRI_TBSS,RD,cerebral peduncle (right),derived,A,G,additive_dosage,per_A_allele,32557,-0.010251133976995654,0.006988350274587878,-1.4668889758248689,0.14240625992706926,HC3,ok,0.14240625992706926,0.8464709194630047,510,71.0,False,False,False
dMRI_TBSS_FA_splenium_of_corpus_callosum,25060.0,25060.0,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,dMRI_TBSS,FA,splenium of corpus callosum,basket,A,G,additive_dosage,per_A_allele,32542,0.01060795763370709,0.007442050547877336,1.4254078987319903,0.15404908498769201,nonrobust,ok,0.15404908498769201,0.8123408769379293,510,75.0,False,False,False
dMRI_TBSS_FA_cerebral_peduncle_right,25070.0,25070.0,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,dMRI_TBSS,FA,cerebral peduncle (right),basket,A,G,additive_dosage,per_A_allele,32560,0.009911197883139416,0.006983262804905028,1.419278947396597,0.15582744744265212,nonrobust,ok,0.15582744744265212,0.8073560433065465,510,76.0,False,False,False
dMRI_TBSS_RD_posterior_limb_of_internal_capsule_right,,25074.0,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,dMRI_TBSS,RD,posterior limb of internal capsule (right),derived,A,G,additive_dosage,per_A_allele,32560,-0.009817124668487566,0.006961326025459691,-1.4102377381239362,0.15847921553064442,nonrobust,ok,0.15847921553064442,0.8000276872143072,510,78.0,False,False,False
dMRI_TBSS_FA_cerebral_peduncle_right,25070.0,25070.0,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,dMRI_TBSS,FA,cerebral peduncle (right),basket,A,G,additive_dosage,per_A_allele,32560,0.009911197883139416,0.0070380887716678196,1.4082229145840617,0.15906507305286954,HC3,ok,0.15906507305286954,0.7984251707344259,510,79.0,False,False,False
dMRI_TBSS_RD_posterior_limb_of_internal_capsule_right,,25074.0,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,dMRI_TBSS,RD,posterior limb of internal capsule (right),derived,A,G,additive_dosage,per_A_allele,32560,-0.009817124668487566,0.006990917614534181,-1.4042683964802667,0.1602389414431501,HC3,ok,0.1602389414431501,0.795231932704228,510,80.0,False,False,False
dMRI_TBSS_FA_posterior_limb_of_internal_capsule_right,25074.0,25074.0,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,dMRI_TBSS,FA,posterior limb of internal capsule (right),basket,A,G,additive_dosage,per_A_allele,32563,0.010092283409307325,0.007207111611047433,1.400322896878321,0.16142634164124164,nonrobust,ok,0.16142634164124164,0.7920255954132698,510,81.0,False,False,False
dMRI_TBSS_FA_posterior_limb_of_internal_capsule_right,25074.0,25074.0,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,dMRI_TBSS,FA,posterior limb of internal capsule (right),basket,A,G,additive_dosage,per_A_allele,32563,0.010092283409307325,0.007258856949849549,1.3903405837907445,0.16442547961498033,HC3,ok,0.16442547961498033,0.7840308826672124,510,86.0,False,False,False
dMRI_TBSS_RD_posterior_limb_of_internal_capsule_left,,25075.0,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,dMRI_TBSS,RD,posterior limb of internal capsule (left),derived,A,G,additive_dosage,per_A_allele,32560,-0.008461742974977976,0.006954242386588921,-1.2167742371615105,0.22369909843537797,nonrobust,ok,0.22369909843537797,0.6503357662177621,510,104.0,False,False,False
dMRI_TBSS_RD_posterior_limb_of_internal_capsule_left,,25075.0,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,dMRI_TBSS,RD,posterior limb of internal capsule (left),derived,A,G,additive_dosage,per_A_allele,32560,-0.008461742974977976,0.006964860336885634,-1.2149192612183348,0.22439688674777813,HC3,ok,0.22439688674777813,0.6489831727173018,510,105.0,False,False,False
dMRI_TBSS_RD_body_of_corpus_callosum,,25059.0,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,dMRI_TBSS,RD,body of corpus callosum,derived,A,G,additive_dosage,per_A_allele,32555,-0.007775341411873617,0.006545058562152412,-1.1879712515997127,0.23485355427079901,nonrobust,ok,0.23485355427079901,0.6292028628236545,510,108.0,False,False,False
dMRI_TBSS_MD_body_of_corpus_callosum,25107.0,25059.0,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,dMRI_TBSS,MD,body of corpus callosum,basket,A,G,additive_dosage,per_A_allele,32561,-0.00730427378346298,0.006338918507705019,-1.1522902171063663,0.2492104432055549,nonrobust,ok,0.2492104432055549,0.6034337624481985,510,117.0,False,False,False
dMRI_TBSS_MD_body_of_corpus_callosum,25107.0,25059.0,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,dMRI_TBSS,MD,body of corpus callosum,basket,A,G,additive_dosage,per_A_allele,32561,-0.00730427378346298,0.00640454473459416,-1.1404829048986,0.25408517079632187,HC3,ok,0.25408517079632187,0.5950206809915869,510,123.0,False,False,False
dMRI_TBSS_FA_body_of_corpus_callosum,25059.0,25059.0,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,dMRI_TBSS,FA,body of corpus callosum,basket,A,G,additive_dosage,per_A_allele,32556,0.007384268136646796,0.006671663493670751,1.1068106393033874,0.2683841281240479,nonrobust,ok,0.2683841281240479,0.5712431713345016,510,131.0,False,False,False
dMRI_TBSS_FA_body_of_corpus_callosum,25059.0,25059.0,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,dMRI_TBSS,FA,body of corpus callosum,basket,A,G,additive_dosage,per_A_allele,32556,0.007384268136646796,0.006729821419580698,1.0972457776014617,0.2725339667276371,HC3,ok,0.2725339667276371,0.5645793625870558,510,134.0,False,False,False
dMRI_TBSS_MD_genu_of_corpus_callosum,25106.0,25058.0,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,dMRI_TBSS,MD,genu of corpus callosum,basket,A,G,additive_dosage,per_A_allele,32564,-0.006265890933317691,0.006121460680822693,-1.0235940831813997,0.3060347776215436,nonrobust,ok,0.3060347776215436,0.5142292177311393,510,145.0,False,False,False
dMRI_TBSS_MD_posterior_thalamic_radiation_left,25133.0,25085.0,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,dMRI_TBSS,MD,posterior thalamic radiation (left),basket,A,G,additive_dosage,per_A_allele,32556,-0.005997986109377959,0.005887482369462842,-1.0187692689303458,0.3083202212470684,nonrobust,ok,0.3083202212470684,0.5109979910437518,510,148.0,False,False,False
dMRI_TBSS_MD_genu_of_corpus_callosum,25106.0,25058.0,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,dMRI_TBSS,MD,genu of corpus callosum,basket,A,G,additive_dosage,per_A_allele,32564,-0.006265890933317691,0.006157173719184701,-1.0176569996383642,0.3088409890910433,HC3,ok,0.3088409890910433,0.5102650653482262,510,149.0,False,False,False
dMRI_TBSS_MD_posterior_thalamic_radiation_left,25133.0,25085.0,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,dMRI_TBSS,MD,posterior thalamic radiation (left),basket,A,G,additive_dosage,per_A_allele,32556,-0.005997986109377959,0.00594236282227452,-1.009360466327458,0.3128017909864711,HC3,ok,0.3128017909864711,0.5047307689967331,510,153.0,False,False,False
dMRI_TBSS_RD_posterior_thalamic_radiation_right,,25084.0,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,dMRI_TBSS,RD,posterior thalamic radiation (right),derived,A,G,additive_dosage,per_A_allele,32546,0.005612427500536188,0.006179190158655498,0.9082788126652135,0.3637377764807084,nonrobust,ok,0.3637377764807084,0.4392115923597833,510,170.0,False,False,False
dMRI_TBSS_RD_posterior_thalamic_radiation_left,,25085.0,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,dMRI_TBSS,RD,posterior thalamic radiation (left),derived,A,G,additive_dosage,per_A_allele,32550,-0.005424593467036254,0.005985523534816731,-0.9062855463657196,0.36479155953101006,nonrobust,ok,0.36479155953101006,0.4379552188400967,510,171.0,False,False,False
dMRI_TBSS_FA_posterior_thalamic_radiation_right,25084.0,25084.0,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,dMRI_TBSS,FA,posterior thalamic radiation (right),basket,A,G,additive_dosage,per_A_allele,32561,-0.005732289333441557,0.006351460138091453,-0.9025152026167088,0.3667900420643908,nonrobust,ok,0.3667900420643908,0.43558246344692036,510,175.0,False,False,False
dMRI_TBSS_FA_posterior_thalamic_radiation_right,25084.0,25084.0,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,dMRI_TBSS,FA,posterior thalamic radiation (right),basket,A,G,additive_dosage,per_A_allele,32561,-0.005732289333441557,0.006400275994929425,-0.8956315849477311,0.3704495608407823,HC3,ok,0.3704495608407823,0.43127091572713155,510,178.0,False,False,False
dMRI_TBSS_FA_posterior_thalamic_radiation_left,25085.0,25085.0,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,dMRI_TBSS,FA,posterior thalamic radiation (left),basket,A,G,additive_dosage,per_A_allele,32561,0.005541719007229904,0.006303837707680587,0.8791024236677097,0.37935234442679444,nonrobust,ok,0.37935234442679444,0.4209572276181719,510,187.0,False,False,False
dMRI_TBSS_FA_posterior_thalamic_radiation_left,25085.0,25085.0,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,dMRI_TBSS,FA,posterior thalamic radiation (left),basket,A,G,additive_dosage,per_A_allele,32561,0.005541719007229904,0.006362801827148136,0.8709557766808135,0.38377830007810787,HC3,ok,0.38377830007810787,0.4159195851575166,510,189.0,False,False,False
dMRI_TBSS_FA_posterior_corona_radiata_left,25083.0,25083.0,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,dMRI_TBSS,FA,posterior corona radiata (left),basket,A,G,additive_dosage,per_A_allele,32561,0.005839782317963703,0.006888049487974077,0.8478136413159407,0.3965481055451211,nonrobust,ok,0.3965481055451211,0.401704120564452,510,192.0,False,False,False
dMRI_TBSS_FA_posterior_corona_radiata_left,25083.0,25083.0,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,dMRI_TBSS,FA,posterior corona radiata (left),basket,A,G,additive_dosage,per_A_allele,32561,0.005839782317963703,0.00693288812272911,0.8423303844783364,0.3996030480040892,HC3,ok,0.3996030480040892,0.3983712078176561,510,194.0,False,False,False
dMRI_TBSS_MD_cerebral_peduncle_right,25118.0,25070.0,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,dMRI_TBSS,MD,cerebral peduncle (right),basket,A,G,additive_dosage,per_A_allele,32559,-0.005461739627898801,0.006851564807853854,-0.7971521515257484,0.42536858574987446,nonrobust,ok,0.42536858574987446,0.37123458669293213,510,204.0,False,False,False
dMRI_TBSS_MD_cerebral_peduncle_right,25118.0,25070.0,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,dMRI_TBSS,MD,cerebral peduncle (right),basket,A,G,additive_dosage,per_A_allele,32559,-0.005461739627898801,0.00690446734917951,-0.7910443125707365,0.428918133513829,HC3,ok,0.428918133513829,0.3676255925613043,510,206.0,False,False,False
dMRI_TBSS_MD_corticospinal_tract_left,25111.0,25063.0,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,dMRI_TBSS,MD,corticospinal tract (left),basket,A,G,additive_dosage,per_A_allele,32559,-0.005989977969690606,0.007572864336527807,-0.7909791729396064,0.4289620073435785,nonrobust,ok,0.4289620073435785,0.3675811710593501,510,207.0,False,False,False
dMRI_TBSS_MD_corticospinal_tract_left,25111.0,25063.0,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,dMRI_TBSS,MD,corticospinal tract (left),basket,A,G,additive_dosage,per_A_allele,32559,-0.005989977969690606,0.007662431261209036,-0.7817333383484686,0.43437130468057705,HC3,ok,0.43437130468057705,0.36213887271596507,510,210.0,False,False,False
dMRI_TBSS_MD_superior_corona_radiata_left,25129.0,25081.0,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,dMRI_TBSS,MD,superior corona radiata (left),basket,A,G,additive_dosage,per_A_allele,32511,0.003937744635768194,0.005595370803117482,0.7037504348370022,0.4815882056405424,HC3,ok,0.4815882056405424,0.31732415773019984,510,239.0,False,False,False
dMRI_TBSS_MD_superior_corona_radiata_left,25129.0,25081.0,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,dMRI_TBSS,MD,superior corona radiata (left),basket,A,G,additive_dosage,per_A_allele,32511,0.003937744635768194,0.005603058819276722,0.7027848114356405,0.4821949841064703,nonrobust,ok,0.4821949841064703,0.31677731155751093,510,240.0,False,False,False
dMRI_TBSS_RD_genu_of_corpus_callosum,,25058.0,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,dMRI_TBSS,RD,genu of corpus callosum,derived,A,G,additive_dosage,per_A_allele,32560,-0.004377037449076199,0.006244351849124874,-0.7009594518107796,0.48333341721967593,nonrobust,ok,0.48333341721967593,0.315753177109434,510,241.0,False,False,False
dMRI_TBSS_RD_genu_of_corpus_callosum,,25058.0,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,dMRI_TBSS,RD,genu of corpus callosum,derived,A,G,additive_dosage,per_A_allele,32560,-0.004377037449076199,0.0062719152123299525,-0.6978789254789964,0.4852529150349034,HC3,ok,0.4852529150349034,0.31403184701683695,510,242.0,False,False,False
dMRI_TBSS_MD_posterior_thalamic_radiation_right,25132.0,25084.0,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,dMRI_TBSS,MD,posterior thalamic radiation (right),basket,A,G,additive_dosage,per_A_allele,32549,0.004310867358064498,0.0061772370637110776,0.6978633511394935,0.4852677279982811,nonrobust,ok,0.4852677279982811,0.31401858982689,510,243.0,False,False,False
dMRI_TBSS_MD_posterior_thalamic_radiation_right,25132.0,25084.0,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,dMRI_TBSS,MD,posterior thalamic radiation (right),basket,A,G,additive_dosage,per_A_allele,32549,0.004310867358064498,0.006226076398281982,0.6923890878136405,0.4886930167549365,HC3,ok,0.4886930167549365,0.3109638668373192,510,245.0,False,False,False
dMRI_TBSS_MD_posterior_limb_of_internal_capsule_right,25122.0,25074.0,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,dMRI_TBSS,MD,posterior limb of internal capsule (right),basket,A,G,additive_dosage,per_A_allele,32557,-0.004039425628935434,0.006378372308241147,-0.6333003835032196,0.5265420291053025,nonrobust,ok,0.5265420291053025,0.27856695728000236,510,251.0,False,False,False
dMRI_TBSS_MD_posterior_limb_of_internal_capsule_right,25122.0,25074.0,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,dMRI_TBSS,MD,posterior limb of internal capsule (right),basket,A,G,additive_dosage,per_A_allele,32557,-0.004039425628935434,0.0064039397736044565,-0.6307719578477303,0.5281896413390538,HC3,ok,0.5281896413390538,0.27721012026919717,510,253.0,False,False,False
dMRI_TBSS_FA_superior_corona_radiata_right,25080.0,25080.0,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,dMRI_TBSS,FA,superior corona radiata (right),basket,A,G,additive_dosage,per_A_allele,32567,0.004179585895022671,0.007010129286689488,0.5962209431655815,0.5510318526689542,nonrobust,ok,0.5510318526689542,0.2588232958151322,510,260.0,False,False,False
dMRI_TBSS_FA_superior_corona_radiata_right,25080.0,25080.0,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,dMRI_TBSS,FA,superior corona radiata (right),basket,A,G,additive_dosage,per_A_allele,32567,0.004179585895022671,0.007106154470800438,0.5881642331582868,0.556422062121131,HC3,ok,0.556422062121131,0.2545956585730331,510,266.0,False,False,False
dMRI_TBSS_FA_genu_of_corpus_callosum,25058.0,25058.0,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,dMRI_TBSS,FA,genu of corpus callosum,basket,A,G,additive_dosage,per_A_allele,32559,0.0036402566165644724,0.006445340663044718,0.5647888617333144,0.5722213429198693,nonrobust,ok,0.5722213429198693,0.2424359477550424,510,272.0,False,False,False
dMRI_TBSS_FA_genu_of_corpus_callosum,25058.0,25058.0,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,dMRI_TBSS,FA,genu of corpus callosum,basket,A,G,additive_dosage,per_A_allele,32559,0.0036402566165644724,0.006466930869146211,0.5629032829053688,0.5735007446162668,HC3,ok,0.5735007446162668,0.24146601388734149,510,273.0,False,False,False
