column_name,field_id,field_id_base,family,analysis_tier,confirmatory_role,panel,modality,metric,region,source,effect_allele,other_allele,reference,n,status,beta_AA_vs_GG,se_AA_vs_GG,p_AA_vs_GG,beta_AG_vs_GG,se_AG_vs_GG,p_AG_vs_GG,wald_df,wald_chi2,wald_p,raw_p,minus_log10_raw_p,n_tests_in_family,raw_p_rank_within_family,raw_p_lt_0_05,raw_p_lt_0_01,raw_p_lt_0_001
dMRI_TBSS_MD_posterior_corona_radiata_right,25130.0,25082.0,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,dMRI_TBSS,MD,posterior corona radiata (right),basket,A,G,GG,32504,ok,-0.004049512517910865,0.011547632228479036,0.7258314685467175,-0.009435558050141662,0.010256751438131886,0.3576129905470149,2,0.9169029304679363,0.6322619674665061,0.6322619674665061,0.19910294157157288,51,39.0,False,False,False
dMRI_TBSS_MD_superior_corona_radiata_left,25129.0,25081.0,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,dMRI_TBSS,MD,superior corona radiata (left),basket,A,G,GG,32511,ok,0.006961789514282984,0.011225652547039406,0.535151666993585,-0.0073976266805731,0.009968709441069238,0.45804147863793143,2,2.3839951180088477,0.3036141706956162,0.3036141706956162,0.5176779623177671,51,20.0,False,False,False
dMRI_TBSS_MD_posterior_thalamic_radiation_left,25133.0,25085.0,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,dMRI_TBSS,MD,posterior thalamic radiation (left),basket,A,G,GG,32556,ok,-0.01150005395216695,0.011795924796747107,0.32960853671613044,0.00013116423193415506,0.010478434217666227,0.9900127860048873,2,1.5378637900994152,0.4635078790694095,0.4635078790694095,0.33394287897949837,51,30.0,False,False,False
dMRI_TBSS_L1_genu_of_corpus_callosum,25202.0,25058.0,directional_tensor_context,directional_tensor_context,directional_context,primary,dMRI_TBSS,L1,genu of corpus callosum,basket,A,G,GG,32566,ok,-0.01312052691233239,0.013190957851625367,0.3199088510701598,-0.009624492840311225,0.01171779036505561,0.4114488870991251,2,1.0626662724091525,0.5878208019004498,0.5878208019004498,0.23075504910599628,17,4.0,False,False,False
dMRI_TBSS_MD_posterior_thalamic_radiation_right,25132.0,25084.0,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,dMRI_TBSS,MD,posterior thalamic radiation (right),basket,A,G,GG,32549,ok,0.008290297007933808,0.012376522377366916,0.5029642525781153,0.00021451841679604637,0.010994122424760536,0.9844327061239472,2,0.6898758144411101,0.7082643302033111,0.7082643302033111,0.14980462970514283,51,43.0,False,False,False
dMRI_TBSS_MD_posterior_corona_radiata_left,25131.0,25083.0,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,dMRI_TBSS,MD,posterior corona radiata (left),basket,A,G,GG,32502,ok,0.004078497532260892,0.01180898025772717,0.7298165910817279,-0.0019365393090292305,0.01048854019492855,0.853517424619757,2,0.36828086543905286,0.831818981022333,0.831818981022333,0.07997117382536734,51,46.0,False,False,False
dMRI_TBSS_L1_body_of_corpus_callosum,25203.0,25059.0,directional_tensor_context,directional_tensor_context,directional_context,primary,dMRI_TBSS,L1,body of corpus callosum,basket,A,G,GG,32563,ok,-0.002581590008835207,0.013420457558907145,0.8474596459998214,-0.002649921696128419,0.0119216550744266,0.8240988923688037,2,0.054539569452270995,0.9730986789476402,0.9730986789476402,0.011843117029250203,17,15.0,False,False,False
dMRI_TBSS_L1_cerebral_peduncle_right,25214.0,25070.0,directional_tensor_context,directional_tensor_context,directional_context,primary,dMRI_TBSS,L1,cerebral peduncle (right),basket,A,G,GG,32563,ok,0.0032329034538674207,0.013891373259915057,0.8159745642375871,-0.004081422678877826,0.012339852171712533,0.7408344820324337,2,0.41011657105168037,0.8145998356479374,0.8145998356479374,0.0890556818724138,17,12.0,False,False,False
dMRI_TBSS_L1_cerebral_peduncle_left,25215.0,25071.0,directional_tensor_context,directional_tensor_context,directional_context,primary,dMRI_TBSS,L1,cerebral peduncle (left),basket,A,G,GG,32563,ok,0.008793667594858027,0.014414354434505576,0.5418242560004294,0.009218999871368748,0.012804421819528265,0.47153909358329493,2,0.5648587281910759,0.7539498960112987,0.7539498960112987,0.12265751435413642,17,8.0,False,False,False
dMRI_TBSS_L1_splenium_of_corpus_callosum,25204.0,25060.0,directional_tensor_context,directional_tensor_context,directional_context,primary,dMRI_TBSS,L1,splenium of corpus callosum,basket,A,G,GG,32564,ok,-0.013146207443365632,0.013391884374709614,0.32627736589232215,-0.004808013353337304,0.01189652018800206,0.686102973601131,2,1.0240339892164256,0.5992856031349632,0.5992856031349632,0.22236615539903393,17,5.0,False,False,False
dMRI_TBSS_L1_posterior_limb_of_internal_capsule_right,25218.0,25074.0,directional_tensor_context,directional_tensor_context,directional_context,primary,dMRI_TBSS,L1,posterior limb of internal capsule (right),basket,A,G,GG,32564,ok,0.00861202772965044,0.013353830581399852,0.5189897041635722,0.0022387944814882886,0.011862391797574394,0.8503052854884641,2,0.48266796347346097,0.7855792134601711,0.7855792134601711,0.10481001656400224,17,10.0,False,False,False
dMRI_TBSS_L1_corticospinal_tract_right,25206.0,25062.0,directional_tensor_context,directional_tensor_context,directional_context,primary,dMRI_TBSS,L1,corticospinal tract (right),basket,A,G,GG,32560,ok,0.010767264941761067,0.014997349716380877,0.4727967412116818,0.007277877746950294,0.013320896802112825,0.5848288836530111,2,0.5341530112847764,0.7656144953959105,0.7656144953959105,0.11598985264649195,17,9.0,False,False,False
dMRI_TBSS_L1_corticospinal_tract_left,25207.0,25063.0,directional_tensor_context,directional_tensor_context,directional_context,primary,dMRI_TBSS,L1,corticospinal tract (left),basket,A,G,GG,32563,ok,0.0063199422020196305,0.015090889361901448,0.6753710368657552,-0.004264325245548007,0.013405004068911163,0.7504002129226929,2,0.6994540221730728,0.7048804880147626,0.7048804880147626,0.15188451108740011,17,6.0,False,False,False
dMRI_TBSS_L1_anterior_corona_radiata_right,25222.0,25078.0,directional_tensor_context,directional_tensor_context,directional_context,primary,dMRI_TBSS,L1,anterior corona radiata (right),basket,A,G,GG,32560,ok,-0.00825637840270908,0.012979994496312415,0.5247256410890335,-0.003119382847552484,0.01153016217047664,0.7867457408436477,2,0.42660288248317657,0.8079125623406896,0.8079125623406896,0.09263563891323244,17,11.0,False,False,False
dMRI_TBSS_L1_posterior_limb_of_internal_capsule_left,25219.0,25075.0,directional_tensor_context,directional_tensor_context,directional_context,primary,dMRI_TBSS,L1,posterior limb of internal capsule (left),basket,A,G,GG,32565,ok,0.020608415211630413,0.013546052844772212,0.12817954351215624,0.007223977248626029,0.012033038085000022,0.5482804190181919,2,2.485648588940335,0.288568064763535,0.288568064763535,0.539751733063696,17,1.0,False,False,False
dMRI_TBSS_L1_anterior_corona_radiata_left,25223.0,25079.0,directional_tensor_context,directional_tensor_context,directional_context,primary,dMRI_TBSS,L1,anterior corona radiata (left),basket,A,G,GG,32560,ok,-0.001684478563477579,0.013074485461628168,0.8974873720482823,0.0007517113132716143,0.011614265148323142,0.9483948698256781,2,0.049326239579862,0.9756385299857145,0.9756385299857145,0.010711056831285926,17,16.0,False,False,False
dMRI_TBSS_L1_superior_corona_radiata_right,25224.0,25080.0,directional_tensor_context,directional_tensor_context,directional_context,primary,dMRI_TBSS,L1,superior corona radiata (right),basket,A,G,GG,32546,ok,0.009588440480680397,0.011698600378343233,0.41243723594026493,0.01045546200141214,0.010390730899639435,0.3143127018496727,2,1.0799813134374618,0.5827536971802566,0.5827536971802566,0.2345149624922581,17,3.0,False,False,False
dMRI_TBSS_L1_superior_corona_radiata_left,25225.0,25081.0,directional_tensor_context,directional_tensor_context,directional_context,primary,dMRI_TBSS,L1,superior corona radiata (left),basket,A,G,GG,32548,ok,0.006884783912698965,0.011629851445805271,0.553859847549132,0.0022385875065000366,0.01033000833721308,0.8284378940928768,2,0.38371639528557905,0.8254239072490462,0.8254239072490462,0.08332295654416697,17,13.0,False,False,False
dMRI_TBSS_L1_posterior_corona_radiata_right,25226.0,25082.0,directional_tensor_context,directional_tensor_context,directional_context,primary,dMRI_TBSS,L1,posterior corona radiata (right),basket,A,G,GG,32540,ok,-0.0069946175780997025,0.010930905849934117,0.52224630652368,-0.007148504119345901,0.009708597808253944,0.46154956414713233,2,0.6000907080770407,0.7407846223455165,0.7407846223455165,0.1303080415796369,17,7.0,False,False,False
dMRI_TBSS_L1_posterior_corona_radiata_left,25227.0,25083.0,directional_tensor_context,directional_tensor_context,directional_context,primary,dMRI_TBSS,L1,posterior corona radiata (left),basket,A,G,GG,32537,ok,0.009921824188677814,0.011389788313705077,0.38369748542728666,-0.00421066773513484,0.010117677609217128,0.6772888486527673,2,2.1891002010176535,0.334690150009635,0.334690150009635,0.4753570688176333,17,2.0,False,False,False
dMRI_TBSS_L1_posterior_thalamic_radiation_left,25229.0,25085.0,directional_tensor_context,directional_tensor_context,directional_context,primary,dMRI_TBSS,L1,posterior thalamic radiation (left),basket,A,G,GG,32563,ok,-0.0006233730006190784,0.012562657138619416,0.9604246331054929,0.0015097630756314635,0.011159729669615998,0.8923860457341477,2,0.04612350520964727,0.977202137132608,0.977202137132608,0.010015591899292854,17,17.0,False,False,False
dMRI_TBSS_ICVF_body_of_corpus_callosum,25347.0,25059.0,secondary_mechanistic,secondary_mechanistic,mechanistic_support,primary,dMRI_TBSS,ICVF,body of corpus callosum,basket,A,G,GG,32558,ok,0.011190733015803636,0.014696652886324517,0.44639529818667556,0.009508113423350366,0.013054949502687903,0.46642621150437824,2,0.6906308836868992,0.7079969863654509,0.7079969863654509,0.14996859090859346,34,25.0,False,False,False
dMRI_TBSS_L1_posterior_thalamic_radiation_right,25228.0,25084.0,directional_tensor_context,directional_tensor_context,directional_context,primary,dMRI_TBSS,L1,posterior thalamic radiation (right),basket,A,G,GG,32563,ok,0.0033343398041539864,0.013084063520424266,0.7988484906825133,0.001125462171959438,0.011622777057120694,0.9228600467599682,2,0.07041987244012642,0.9654027219835841,0.9654027219835841,0.015291481008538886,17,14.0,False,False,False
dMRI_TBSS_ICVF_genu_of_corpus_callosum,25346.0,25058.0,secondary_mechanistic,secondary_mechanistic,mechanistic_support,primary,dMRI_TBSS,ICVF,genu of corpus callosum,basket,A,G,GG,32558,ok,0.0095081466921513,0.014042637645804084,0.49835297248945487,0.008027597955979182,0.012473991647520255,0.5198739412632822,2,0.5430612411311304,0.7622119437499049,0.7622119437499049,0.11792425017939068,34,27.0,False,False,False
dMRI_TBSS_ICVF_corticospinal_tract_right,25350.0,25062.0,secondary_mechanistic,secondary_mechanistic,mechanistic_support,primary,dMRI_TBSS,ICVF,corticospinal tract (right),basket,A,G,GG,32560,ok,-0.007130344302388665,0.014671999992587061,0.6269824632230324,0.006002964194932852,0.013033168624205107,0.6450949781490627,2,1.149170816403962,0.5629382099975979,0.5629382099975979,0.24953927216424784,34,19.0,False,False,False
dMRI_TBSS_ICVF_corticospinal_tract_left,25351.0,25063.0,secondary_mechanistic,secondary_mechanistic,mechanistic_support,primary,dMRI_TBSS,ICVF,corticospinal tract (left),basket,A,G,GG,32556,ok,0.013760801157691516,0.014803442477419161,0.35260199907727996,0.016710742340273123,0.013149612741680344,0.2038032444209946,2,1.652902941989595,0.4375993684909547,0.4375993684909547,0.3589233134138659,34,12.0,False,False,False
dMRI_TBSS_ICVF_cerebral_peduncle_right,25358.0,25070.0,secondary_mechanistic,secondary_mechanistic,mechanistic_support,primary,dMRI_TBSS,ICVF,cerebral peduncle (right),basket,A,G,GG,32555,ok,0.01545402625206753,0.014665013218298354,0.2919813484053987,0.012852668687200341,0.013026345793979835,0.32381325498236735,2,1.2987748968782764,0.5223656546772688,0.5223656546772688,0.28202538547435013,34,17.0,False,False,False
dMRI_TBSS_ICVF_splenium_of_corpus_callosum,25348.0,25060.0,secondary_mechanistic,secondary_mechanistic,mechanistic_support,primary,dMRI_TBSS,ICVF,splenium of corpus callosum,basket,A,G,GG,32557,ok,0.02425206252556514,0.013776095081194093,0.07834187830226616,0.011860677919150672,0.012237180094669573,0.3324363105743715,2,3.116641449809672,0.210489243925814,0.210489243925814,0.6767700918616455,34,5.0,False,False,False
dMRI_TBSS_ICVF_cerebral_peduncle_left,25359.0,25071.0,secondary_mechanistic,secondary_mechanistic,mechanistic_support,primary,dMRI_TBSS,ICVF,cerebral peduncle (left),basket,A,G,GG,32554,ok,0.022345357075902447,0.014793166900105303,0.13092096550839183,0.016507141294692614,0.013140324238002895,0.2090453023324975,2,2.4601649296492476,0.29226847481853496,0.29226847481853496,0.534218026759285,34,7.0,False,False,False
dMRI_TBSS_ICVF_posterior_limb_of_internal_capsule_right,25362.0,25074.0,secondary_mechanistic,secondary_mechanistic,mechanistic_support,primary,dMRI_TBSS,ICVF,posterior limb of internal capsule (right),basket,A,G,GG,32554,ok,-0.00131467992636493,0.014044784510154815,0.9254225128834193,-0.0003300487912800418,0.012476045182195248,0.9788949094467164,2,0.01025816328805839,0.9948840496351661,0.9948840496351661,0.002227531855233145,34,33.0,False,False,False
dMRI_TBSS_ICVF_posterior_limb_of_internal_capsule_left,25363.0,25075.0,secondary_mechanistic,secondary_mechanistic,mechanistic_support,primary,dMRI_TBSS,ICVF,posterior limb of internal capsule (left),basket,A,G,GG,32555,ok,0.0066857294212684945,0.014045829533479059,0.6340819614418445,-0.0026312472113591526,0.012476816189270446,0.8329737347336994,2,0.6267640333098442,0.730970616274685,0.730970616274685,0.13610008056094566,34,26.0,False,False,False
dMRI_TBSS_ICVF_anterior_corona_radiata_right,25366.0,25078.0,secondary_mechanistic,secondary_mechanistic,mechanistic_support,primary,dMRI_TBSS,ICVF,anterior corona radiata (right),basket,A,G,GG,32558,ok,0.009310008581497801,0.01243183479414801,0.45393231856893346,0.020025931499497284,0.011043125037972477,0.06977492844677106,2,3.492021316524538,0.17446857172953337,0.17446857172953337,0.7582827942275678,34,2.0,False,False,False
dMRI_TBSS_ICVF_anterior_corona_radiata_left,25367.0,25079.0,secondary_mechanistic,secondary_mechanistic,mechanistic_support,primary,dMRI_TBSS,ICVF,anterior corona radiata (left),basket,A,G,GG,32558,ok,0.0030071763591718813,0.012426634888908078,0.8087860342317111,0.013446798058996949,0.011038505993020462,0.22316762923852757,2,1.8840190848679723,0.3898436403479456,0.3898436403479456,0.4091095461792875,34,10.0,False,False,False
dMRI_TBSS_ICVF_superior_corona_radiata_right,25368.0,25080.0,secondary_mechanistic,secondary_mechanistic,mechanistic_support,primary,dMRI_TBSS,ICVF,superior corona radiata (right),basket,A,G,GG,32540,ok,-0.005615758131059896,0.012605692677704432,0.65596594355191,-0.0013692429906449377,0.011195325771790573,0.9026583347332772,2,0.23400134128194394,0.8895845965713328,0.8895845965713328,0.05081274563835391,34,31.0,False,False,False
dMRI_TBSS_ICVF_superior_corona_radiata_left,25369.0,25081.0,secondary_mechanistic,secondary_mechanistic,mechanistic_support,primary,dMRI_TBSS,ICVF,superior corona radiata (left),basket,A,G,GG,32547,ok,-0.0006431505169364776,0.012438846071454932,0.9587640772378624,0.009081845306397945,0.01104836275701627,0.41107833004827943,2,1.1629525985299871,0.5590723988561448,0.5590723988561448,0.2525319481283108,34,18.0,False,False,False
dMRI_TBSS_ICVF_posterior_corona_radiata_right,25370.0,25082.0,secondary_mechanistic,secondary_mechanistic,mechanistic_support,primary,dMRI_TBSS,ICVF,posterior corona radiata (right),basket,A,G,GG,32558,ok,0.01059753975714546,0.012571538832016444,0.3992466443685976,0.010864227653389997,0.011167223305367163,0.33062655658565576,2,1.0455954332838893,0.5928595724919303,0.5928595724919303,0.22704816348921625,34,22.0,False,False,False
dMRI_TBSS_ICVF_posterior_thalamic_radiation_right,25372.0,25084.0,secondary_mechanistic,secondary_mechanistic,mechanistic_support,primary,dMRI_TBSS,ICVF,posterior thalamic radiation (right),basket,A,G,GG,32557,ok,0.006494404227842847,0.01317632479143874,0.6220976909804055,0.005281021768559714,0.011703721400453091,0.6518298304765887,2,0.279033767713342,0.8697783378676343,0.8697783378676343,0.06059141279128908,34,29.0,False,False,False
dMRI_TBSS_ICVF_posterior_corona_radiata_left,25371.0,25083.0,secondary_mechanistic,secondary_mechanistic,mechanistic_support,primary,dMRI_TBSS,ICVF,posterior corona radiata (left),basket,A,G,GG,32557,ok,0.010469390939779678,0.012682345044011058,0.40908878664035453,0.00876266427552939,0.011265285632917055,0.4366651957280906,2,0.8012564026187304,0.6698990823438411,0.6698990823438411,0.17399061712348246,34,24.0,False,False,False
dMRI_TBSS_ISOVF_genu_of_corpus_callosum,25442.0,25058.0,secondary_mechanistic,secondary_mechanistic,mechanistic_support,primary,dMRI_TBSS,ISOVF,genu of corpus callosum,basket,A,G,GG,32561,ok,-0.007140097989756396,0.012578751106231323,0.5702890533763507,-0.013085525335882644,0.011173634888591953,0.24156437171554457,2,1.405849984153605,0.4951349179300135,0.4951349179300135,0.3052764452508424,34,14.0,False,False,False
dMRI_TBSS_ISOVF_splenium_of_corpus_callosum,25444.0,25060.0,secondary_mechanistic,secondary_mechanistic,mechanistic_support,primary,dMRI_TBSS,ISOVF,splenium of corpus callosum,basket,A,G,GG,32541,ok,-0.00923206270353341,0.013972643411449753,0.5087940034553332,0.0027874250883523732,0.012412158345686352,0.8223135671122266,2,1.064304071514807,0.5873396327501212,0.5873396327501212,0.2311106926630222,34,21.0,False,False,False
dMRI_TBSS_ISOVF_body_of_corpus_callosum,25443.0,25059.0,secondary_mechanistic,secondary_mechanistic,mechanistic_support,primary,dMRI_TBSS,ISOVF,body of corpus callosum,basket,A,G,GG,32562,ok,-0.007955164558758799,0.012419355743743985,0.5218224934136275,-0.012811719021416361,0.011032143813333166,0.2455252495036347,2,1.3560040885430384,0.5076302025251068,0.5076302025251068,0.2944525465462449,34,16.0,False,False,False
dMRI_TBSS_ICVF_posterior_thalamic_radiation_left,25373.0,25085.0,secondary_mechanistic,secondary_mechanistic,mechanistic_support,primary,dMRI_TBSS,ICVF,posterior thalamic radiation (left),basket,A,G,GG,32559,ok,0.019068066021401018,0.012873973016156684,0.13858098715424688,0.003102185209010036,0.011435452735070926,0.7861790790660343,2,2.8305845230842253,0.242854626008292,0.242854626008292,0.6146536194681134,34,6.0,False,False,False
dMRI_TBSS_ISOVF_corticospinal_tract_left,25447.0,25063.0,secondary_mechanistic,secondary_mechanistic,mechanistic_support,primary,dMRI_TBSS,ISOVF,corticospinal tract (left),basket,A,G,GG,32562,ok,-0.007374210357988237,0.015404439917858228,0.6321504879698825,-0.004936391924967007,0.013683674131047934,0.7182883703761562,2,0.23668019810159238,0.8883938593214158,0.8883938593214158,0.051394452005645005,34,30.0,False,False,False
