column_name,family,panel,modality,metric,region,tier_source,include
roi__retrolenticular_part_of_internal_capsule__PC2,secondary,secondary,dMRI_roi_pca,PC2,retrolenticular part of internal capsule (right),roi_pca,True
roi__corticospinal_tract_left__PC1,secondary,secondary,dMRI_roi_pca,PC1,corticospinal tract (left),roi_pca,True
roi__corticospinal_tract_left__PC2,secondary,secondary,dMRI_roi_pca,PC2,corticospinal tract (left),roi_pca,True
roi__corticospinal_tract_right__PC1,secondary,secondary,dMRI_roi_pca,PC1,corticospinal tract (right),roi_pca,True
roi__corticospinal_tract_right__PC2,secondary,secondary,dMRI_roi_pca,PC2,corticospinal tract (right),roi_pca,True
roi__posterior_thalamic_radiation_left__PC1,secondary,secondary,dMRI_roi_pca,PC1,posterior thalamic radiation (left),roi_pca,True
roi__posterior_thalamic_radiation_left__PC2,secondary,secondary,dMRI_roi_pca,PC2,posterior thalamic radiation (left),roi_pca,True
roi__posterior_thalamic_radiation_right__PC1,secondary,secondary,dMRI_roi_pca,PC1,posterior thalamic radiation (right),roi_pca,True
roi__posterior_thalamic_radiation_right__PC2,secondary,secondary,dMRI_roi_pca,PC2,posterior thalamic radiation (right),roi_pca,True
roi__inferior_longitudinal_fasciculus_left__PC1,secondary,secondary,dMRI_roi_pca,PC1,inferior longitudinal fasciculus (left),roi_pca,True
roi__inferior_longitudinal_fasciculus_left__PC2,secondary,secondary,dMRI_roi_pca,PC2,inferior longitudinal fasciculus (left),roi_pca,True
roi__inferior_longitudinal_fasciculus_right__PC1,secondary,secondary,dMRI_roi_pca,PC1,inferior longitudinal fasciculus (right),roi_pca,True
roi__inferior_longitudinal_fasciculus_right__PC2,secondary,secondary,dMRI_roi_pca,PC2,inferior longitudinal fasciculus (right),roi_pca,True
roi__sagittal_stratum_left__PC1,secondary,secondary,dMRI_roi_pca,PC1,sagittal stratum (left),roi_pca,True
roi__sagittal_stratum_left__PC2,secondary,secondary,dMRI_roi_pca,PC2,sagittal stratum (left),roi_pca,True
roi__sagittal_stratum_right__PC1,secondary,secondary,dMRI_roi_pca,PC1,sagittal stratum (right),roi_pca,True
roi__sagittal_stratum_right__PC2,secondary,secondary,dMRI_roi_pca,PC2,sagittal stratum (right),roi_pca,True
